TSLA,MSFT,CL=F
50.74599838256836,174.33999633789062,20.389999389648438
51.2140007019043,176.21168518066406,24.559999465942383
52.172000885009766,177.9468994140625,23.989999771118164
52.00266647338867,178.98025512695312,23.549999237060547
54.62799835205078,180.0330352783203,24.739999771118164
54.08599853515625,182.04122924804688,24.139999389648438
53.96066665649414,177.91763305664062,25.780000686645508
52.73066711425781,175.2270965576172,25.290000915527344
53.55533218383789,175.9874725341797,27.559999465942383
53.27799987792969,178.5513153076172,29.43000030517578
54.242000579833984,180.2572479248047,31.81999969482422
53.867332458496094,179.0094757080078,32.5
54.37066650390625,181.49246215820312,33.4900016784668
55.17333221435547,179.31253051757812,33.91999816894531
54.45866775512695,179.3907012939453,33.25
54.591331481933594,177.49429321289062,34.349998474121094
54.68199920654297,177.7288818359375,32.810001373291016
53.72066879272461,177.32806396484375,33.709999084472656
55.66666793823242,179.1365509033203,35.4900016784668
59.87333297729492,178.72596740722656,35.439998626708984
58.770668029785156,180.75930786132812,36.810001373291016
58.86399841308594,181.19920349121094,37.290000915527344
57.62533187866211,178.81398010253906,37.40999984741211
59.04399871826172,182.99789428710938,39.54999923706055
63.327999114990234,184.13186645507812,38.189998626708984
62.711334228515625,185.53953552246094,38.939998626708984
68.336669921875,192.42149353027344,39.599998474121094
64.85600280761719,182.0887908935547,36.34000015258789
62.35200119018555,183.5257568359375,36.2599983215332
66.05999755859375,184.69883728027344,37.119998931884766
65.47533416748047,189.2248992919922,38.380001068115234
66.11933135986328,189.8798828125,37.959999084472656
66.9306640625,191.91319274902344,38.84000015258789
66.72666931152344,190.76942443847656,39.75
66.28800201416016,196.0677947998047,40.459999084472656
66.78533172607422,197.37771606445312,40.369998931884766
64.0566635131836,193.3990478515625,38.0099983215332
65.73200225830078,195.84292602539062,38.720001220703125
63.982666015625,191.92295837402344,38.4900016784668
67.29000091552734,193.98558044433594,39.70000076293945
71.98733520507812,198.9417724609375,39.27000045776367
74.64199829101562,200.10507202148438,39.81999969482422
80.57733154296875,201.6300506591797,40.650001525878906
91.43866729736328,205.9703826904297,40.630001068115234
92.65733337402344,203.57537841796875,40.619998931884766
91.05867004394531,208.05259704589844,40.900001525878906
92.9520034790039,209.50912475585938,39.619998931884766
102.97666931152344,208.87371826171875,40.54999923706055
99.80400085449219,202.42189025878906,40.099998474121094
101.12000274658203,203.67315673828125,40.290000915527344
103.06732940673828,203.37008666992188,41.20000076293945
100.04266357421875,199.3425750732422,40.75
100.05599975585938,198.325927734375,40.59000015258789
109.53333282470703,206.85020446777344,40.810001373291016
104.55733489990234,204.0641632080078,41.959999084472656
106.15533447265625,206.99681091308594,41.900001525878906
100.87133026123047,197.9935302734375,41.06999969482422
94.46666717529297,196.78140258789062,41.290000915527344
102.63999938964844,199.27413940429688,41.599998474121094
98.43267059326172,197.48524475097656,41.040000915527344
99.94066619873047,199.47943115234375,41.27000045776367
99.16600036621094,199.32302856445312,39.91999816894531
95.38400268554688,200.40809631347656,40.27000045776367
99.0,211.67929077148438,41.0099983215332
99.13333129882812,208.5022430419922,41.70000076293945
99.00133514404297,208.16009521484375,42.189998626708984
99.30533599853516,211.49356079101562,41.95000076293945
96.84733581542969,207.71041870117188,41.220001220703125
94.57133483886719,203.57537841796875,41.939998626708984
91.6259994506836,198.814697265625,41.61000061035156
103.65066528320312,204.49429321289062,42.66999816894531
108.06666564941406,204.0152587890625,42.2400016784668
110.04733276367188,204.2107696533203,42.0099983215332
122.3759994506836,205.55979919433594,42.88999938964844
125.80599975585938,206.74266052246094,42.88999938964844
125.23533630371094,205.4883575439453,42.93000030517578
133.45533752441406,210.27035522460938,42.58000183105469
136.6653289794922,208.74169921875,42.34000015258789
134.27999877929688,209.39822387695312,42.619998931884766
134.8893280029297,212.12242126464844,43.349998474121094
143.54466247558594,216.70838928222656,43.38999938964844
149.25,222.0293426513672,43.040000915527344
147.55999755859375,224.3125457763672,42.970001220703125
166.10667419433594,221.00039672851562,42.61000061035156
158.35000610351562,222.70550537109375,42.7599983215332
149.1233367919922,226.9975128173828,41.5099983215332
135.6666717529297,212.93569946289062,41.369998931884766
139.44000244140625,209.94699096679688,39.77000045776367
110.06999969482422,198.5897674560547,36.7599983215332
122.09333038330078,207.04641723632812,38.04999923706055
123.77999877929688,201.24533081054688,37.29999923706055
124.23999786376953,199.9322509765625,37.33000183105469
139.8733367919922,201.2845001220703,37.2599983215332
149.9199981689453,204.5868682861328,38.279998779296875
147.25332641601562,200.9317626953125,40.15999984741211
141.14332580566406,198.83473205566406,40.970001220703125
147.38333129882812,196.3653564453125,41.11000061035156
149.79666137695312,198.47213745117188,39.310001373291016
141.41000366210938,203.254150390625,39.599998474121094
126.78666687011719,196.56134033203125,39.93000030517578
129.26333618164062,199.10911560058594,40.310001373291016
135.77999877929688,203.64610290527344,40.25
140.39999389648438,205.23358154296875,40.599998474121094
139.69000244140625,203.0973663330078,39.290000915527344
143.00332641601562,206.10569763183594,40.220001220703125
149.3866729736328,208.1929473876953,38.720001220703125
138.3633270263672,202.04885864257812,37.04999923706055
141.89332580566406,206.15469360351562,39.220001220703125
137.9933319091797,201.7744903564453,40.66999816894531
141.76666259765625,205.6157684326172,39.95000076293945
141.97332763671875,206.3507080078125,41.189998626708984
144.6666717529297,211.4756622314453,40.599998474121094
147.43333435058594,216.95335388183594,39.43000030517578
148.88333129882812,218.38406372070312,40.20000076293945
153.76666259765625,216.42422485351562,41.040000915527344
149.6266632080078,215.24830627441406,40.959999084472656
146.55667114257812,215.24830627441406,40.880001068115234
143.61000061035156,209.91758728027344,40.83000183105469
140.64666748046875,210.3389434814453,41.459999084472656
140.8800048828125,210.48593139648438,40.029998779296875
141.92999267578125,210.57412719726562,40.63999938964844
140.2100067138672,211.88722229003906,39.849998474121094
140.0933380126953,205.8607177734375,38.560001373291016
141.55999755859375,208.96705627441406,39.56999969482422
135.33999633789062,198.6093292236328,37.38999938964844
136.94332885742188,200.60838317871094,36.16999816894531
129.34666442871094,198.40357971191406,35.790000915527344
133.50332641601562,198.26638793945312,36.810001373291016
141.3000030517578,202.28402709960938,37.65999984741211
140.32666015625,212.0439910888672,39.150001525878906
146.02999877929688,218.80540466308594,38.790000915527344
143.31666564941406,219.22679138183594,37.13999938964844
140.4199981689453,214.0038299560547,40.290000915527344
136.7866668701172,206.77203369140625,41.36000061035156
139.0433349609375,212.20082092285156,41.45000076293945
137.25332641601562,211.1130828857422,41.119998931884766
136.1666717529297,212.16159057617188,40.130001068115234
136.02999877929688,212.8671417236328,41.34000015258789
147.20333862304688,210.1527557373047,41.43000030517578
162.2133331298828,207.3821563720703,41.81999969482422
166.42333984375,208.6986846923828,41.7400016784668
163.20333862304688,206.70425415039062,42.150001525878906
173.9499969482422,206.42916870117188,43.060001373291016
185.1266632080078,210.1134796142578,44.90999984741211
191.3333282470703,210.12327575683594,45.709999084472656
195.25332641601562,211.45945739746094,45.529998779296875
189.1999969482422,210.31980895996094,45.34000015258789
194.9199981689453,212.42230224609375,44.54999923706055
189.60667419433594,211.59701538085938,45.279998779296875
197.7933349609375,210.48680114746094,45.63999938964844
199.67999267578125,210.60467529296875,46.2599983215332
213.9199981689453,210.5359344482422,45.7599983215332
216.6266632080078,212.22579956054688,45.599998474121094
201.4933319091797,208.0895538330078,45.52000045776367
209.02333068847656,206.83197021484375,46.779998779296875
203.3300018310547,209.52398681640625,46.56999969482422
213.27667236328125,210.447509765625,46.9900016784668
211.0833282470703,210.37875366210938,47.619998931884766
207.58999633789062,215.4385223388672,47.81999969482422
218.63333129882812,215.5760498046875,48.36000061035156
231.6666717529297,214.7606201171875,49.099998474121094
216.6199951171875,218.69052124023438,47.7400016784668
213.44667053222656,220.01686096191406,47.02000045776367
215.32666015625,217.14801025390625,48.119998931884766
220.58999633789062,218.8477020263672,48.22999954223633
221.22999572753906,221.0189971923828,47.619998931884766
221.99667358398438,220.22317504882812,48.0
231.5933380126953,217.7964630126953,48.400001525878906
235.22332763671875,218.5235137939453,48.52000045776367
243.2566680908203,213.87637329101562,47.619998931884766
245.0366668701172,214.0826873779297,49.93000030517578
251.9933319091797,208.5316619873047,50.630001068115234
272.0133361816406,214.4658660888672,50.83000183105469
293.3399963378906,215.77255249023438,52.2400016784668
270.39666748046875,213.6798858642578,52.25
283.14666748046875,211.1647186279297,53.209999084472656
284.8033447265625,212.5500030517578,52.90999984741211
281.6666564941406,209.28817749023438,53.56999969482422
275.38665771484375,208.92466735839844,52.36000061035156
281.51666259765625,212.6482696533203,52.97999954223633
283.48333740234375,220.4098663330078,53.2400016784668
281.663330078125,221.02882385253906,53.130001068115234
282.21331787109375,221.9916534423828,52.27000045776367
293.6000061035156,225.50894165039062,52.77000045776367
294.36334228515625,228.25991821289062,52.61000061035156
288.0533447265625,228.81991577148438,52.849998474121094
278.4766540527344,234.7442626953125,52.34000015258789
264.510009765625,227.89639282226562,52.20000076293945
279.9366760253906,235.45162963867188,53.54999923706055
290.92999267578125,235.31410217285156,54.7599983215332
284.89666748046875,238.74298095703125,55.689998626708984
283.3299865722656,237.7703094482422,56.22999954223633
284.07666015625,237.9569854736328,56.849998474121094
287.8066711425781,238.22225952148438,57.970001220703125
283.1533203125,239.49949645996094,58.36000061035156
268.2733459472656,238.56613159179688,58.68000030517578
270.5533447265625,240.2069091796875,58.2400016784668
272.0400085449219,240.69810485839844,59.470001220703125
265.40667724609375,239.4307098388672,60.04999923706055
266.04998779296875,240.47451782226562,61.13999938964844
262.4599914550781,240.07078552246094,60.52000045776367
260.4333190917969,237.2938232421875,59.2400016784668
238.1666717529297,230.93235778808594,61.4900016784668
232.94667053222656,229.71127319335938,61.66999816894531
247.33999633789062,230.97177124023438,63.220001220703125
227.4066619873047,225.49659729003906,63.529998779296875
225.1666717529297,228.83485412597656,61.5
239.47666931152344,233.3252716064453,60.63999938964844
228.81333923339844,230.30213928222656,59.75
217.73333740234375,224.08837890625,61.279998779296875
207.14666748046875,223.2710418701172,63.83000183105469
199.31666564941406,228.0667724609375,66.08999633789062
187.6666717529297,223.92098999023438,65.05000305175781
224.52667236328125,230.21348571777344,64.01000213623047
222.68666076660156,228.87423706054688,64.44000244140625
233.1999969482422,233.5124053955078,66.0199966430664
231.2433319091797,232.15342712402344,65.61000061035156
235.97999572753906,231.22779846191406,65.38999938964844
225.6266632080078,234.08352661132812,64.80000305175781
233.93666076660156,233.4237518310547,64.5999984741211
217.72000122070312,227.2001953125,60.0
218.2899932861328,226.83584594726562,61.41999816894531
223.3333282470703,232.38978576660156,61.54999923706055
220.72000122070312,233.95553588867188,57.7599983215332
210.08999633789062,231.8678741455078,61.18000030517578
213.4633331298828,228.7954864501953,58.560001373291016
206.23666381835938,232.872314453125,60.970001220703125
203.76333618164062,231.65122985839844,61.560001373291016
211.8733367919922,228.3129425048828,60.54999923706055
222.64332580566406,232.17312622070312,59.15999984741211
220.5833282470703,238.6527557373047,61.45000076293945
230.35000610351562,245.27024841308594,58.650001525878906
230.5399932861328,244.0786895751953,59.33000183105469
223.6566619873047,246.08755493164062,59.77000045776367
227.93333435058594,249.386474609375,59.599998474121094
225.67333984375,251.94679260253906,59.31999969482422
233.9933319091797,252.00588989257812,59.70000076293945
254.10667419433594,254.5465087890625,60.18000030517578
244.07666015625,251.69076538085938,63.150001525878906
246.28334045410156,255.5410919189453,63.459999084472656
246.5933380126953,256.7621765136719,63.130001068115234
238.2100067138672,254.7926788330078,63.380001068115234
239.663330078125,254.32005310058594,62.439998626708984
248.0399932861328,256.6046447753906,61.349998474121094
239.89666748046875,253.2466583251953,61.43000030517578
243.13333129882812,257.16595458984375,62.13999938964844
246.06666564941406,257.5598449707031,61.90999984741211
234.913330078125,257.97344970703125,62.939998626708984
231.46665954589844,250.67648315429688,63.86000061035156
225.6666717529297,248.65777587890625,65.01000213623047
236.47999572753906,248.33277893066406,63.58000183105469
228.3000030517578,248.01766967773438,64.48999786376953
224.53334045410156,244.009765625,65.69000244140625
223.64666748046875,242.7099151611328,65.62999725341797
221.17999267578125,245.920166015625,64.70999908447266
224.1233367919922,248.60853576660156,64.9000015258789
209.67999267578125,243.4090576171875,64.91999816894531
205.73333740234375,242.47357177734375,65.27999877929688
196.6300048828125,235.35386657714844,66.08000183105469
190.56333923339844,239.3223876953125,63.81999969482422
196.5800018310547,244.36427307128906,65.37000274658203
192.27667236328125,241.4395751953125,66.2699966430664
192.6233367919922,239.3716278076172,65.48999786376953
187.82000732421875,239.96383666992188,63.36000061035156
195.5933380126953,243.2801971435547,62.04999923706055
193.6266632080078,241.9872283935547,63.58000183105469
202.14666748046875,247.52439880371094,66.05000305175781
201.56333923339844,248.4521942138672,66.06999969482422
206.3766632080078,248.2251739501953,66.20999908447266
210.28334045410156,246.073486328125,66.8499984741211
208.4066619873047,246.4386749267578,66.31999969482422
207.96665954589844,244.1882781982422,67.72000122070312
201.7066650390625,244.08956909179688,68.83000183105469
190.94667053222656,242.52023315429688,68.80999755859375
199.68333435058594,247.53427124023438,69.62000274658203
201.7100067138672,250.5150604248047,69.2300033569336
201.19667053222656,249.29115295410156,70.05000305175781
199.5933380126953,250.2978973388672,69.95999908447266
203.3733367919922,253.9005126953125,70.29000091552734
203.29666137695312,254.54212951660156,70.91000366210938
205.89666748046875,256.51611328125,70.87999725341797
199.7866668701172,255.00596618652344,72.12000274658203
201.6233367919922,254.03872680664062,72.1500015258789
205.53334045410156,257.51300048828125,71.04000091552734
207.77000427246094,256.06207275390625,71.63999938964844
206.94332885742188,259.2205505371094,73.66000366210938
207.90333557128906,262.06317138671875,73.05999755859375
218.85667419433594,261.8262939453125,73.08000183105469
226.60667419433594,263.22784423828125,73.30000305175781
223.9566650390625,261.57952880859375,74.05000305175781
229.57333374023438,265.23150634765625,72.91000366210938
226.9199981689453,267.876708984375,72.9800033569336
226.56666564941406,267.3831787109375,73.47000122070312
225.97332763671875,268.0741271972656,75.2300033569336
226.3000030517578,274.0455627441406,75.16000366210938
219.86000061035156,274.0554504394531,73.37000274658203
214.88333129882812,276.2959899902344,72.19999694824219
217.60333251953125,273.81854248046875,72.94000244140625
218.98333740234375,274.331787109375,74.55999755859375
228.56666564941406,273.7198181152344,74.0999984741211
222.84666442871094,277.33233642578125,75.25
217.7933349609375,278.84246826171875,73.12999725341797
216.86666870117188,277.3816833496094,71.6500015258789
214.74000549316406,277.1053161621094,71.80999755859375
215.4066619873047,273.41387939453125,66.41999816894531
220.1666717529297,275.69390869140625,67.41999816894531
218.42999267578125,277.74688720703125,70.30000305175781
216.4199981689453,282.4253845214844,71.91000366210938
214.4600067138672,285.9095764160156,72.06999969482422
219.2066650390625,285.29754638671875,71.91000366210938
214.92666625976562,282.8201599121094,71.6500015258789
215.66000366210938,282.5043029785156,72.38999938964844
225.78334045410156,282.7806701660156,73.62000274658203
229.06666564941406,281.2113037109375,73.94999694824219
236.55667114257812,281.1224670410156,71.26000213623047
236.5800018310547,283.392578125,70.55999755859375
236.97332763671875,282.7905578613281,68.1500015258789
238.2100067138672,285.761474609375,69.08999633789062
233.03334045410156,285.7022399902344,68.27999877929688
237.9199981689453,284.5869445800781,66.4800033569336
236.663330078125,282.7214660644531,68.29000091552734
235.94000244140625,283.224853515625,69.25
240.75,286.0476989746094,69.08999633789062
239.05667114257812,289.0482482910156,68.44000244140625
228.72332763671875,290.7755126953125,67.29000091552734
221.90333557128906,289.27520751953125,66.58999633789062
229.663330078125,287.5050964355469,65.45999908447266
224.49000549316406,293.4781188964844,63.689998626708984
226.75332641601562,300.9839172363281,62.31999969482422
235.43333435058594,301.2707214355469,65.63999938964844
236.163330078125,299.26318359375,67.54000091552734
237.06666564941406,298.6600341796875,68.36000061035156
233.72000122070312,295.77239990234375,67.41999816894531
237.30667114257812,296.3953857421875,68.73999786376953
243.6366729736328,300.2224426269531,69.20999908447266
245.24000549316406,298.5314025878906,68.5
244.69667053222656,298.48199462890625,68.58999633789062
244.1300048828125,297.8095397949219,69.98999786376953
244.52333068847656,297.7996520996094,69.29000091552734
250.97332763671875,296.85028076171875,68.3499984741211
251.2899932861328,296.87994384765625,69.30000305175781
251.6199951171875,293.9527893066406,68.13999938964844
245.42333984375,292.4298095703125,69.72000122070312
247.6666717529297,293.6956787109375,70.44999694824219
248.163330078125,296.46466064453125,70.45999908447266
251.94332885742188,301.4388122558594,72.61000061035156
252.3300018310547,301.8343811035156,72.61000061035156
253.163330078125,296.543701171875,71.97000122070312
243.38999938964844,291.0354919433594,70.29000091552734
246.4600067138672,291.5299377441406,70.55999755859375
250.64666748046875,295.26800537109375,72.2300033569336
251.2133331298828,296.2371826171875,73.30000305175781
258.1300048828125,296.02947998046875,73.9800033569336
263.78668212890625,290.906982421875,75.44999694824219
259.1866760253906,280.3750915527344,75.29000091552734
260.4366760253906,280.8497619628906,74.83000183105469
258.49334716796875,278.7928466796875,75.02999877929688
258.40667724609375,285.8931884765625,75.87999725341797
260.510009765625,279.9695739746094,77.62000274658203
260.1966552734375,285.55694580078125,78.93000030517578
260.9166564941406,289.8586730957031,77.43000030517578
264.53668212890625,291.57940673828125,78.30000305175781
261.8299865722656,291.57940673828125,79.3499984741211
263.9800109863281,290.9662780761719,80.5199966430664
268.5733337402344,289.6312561035156,80.63999938964844
270.3599853515625,293.023193359375,80.44000244140625
272.7733459472656,299.39178466796875,81.30999755859375
281.010009765625,300.8356018066406,82.27999877929688
290.03668212890625,303.8814392089844,82.44000244140625
288.0899963378906,304.81097412109375,82.95999908447266
288.6000061035156,304.00006103515625,83.87000274658203
298.0,307.31292724609375,82.5
303.2266540527344,305.73065185546875,83.76000213623047
341.6199951171875,304.71209716796875,83.76000213623047
339.4766540527344,306.67010498046875,84.6500015258789
345.9533386230469,319.5853271484375,82.66000366210938
359.0133361816406,320.752197265625,82.80999755859375
371.3333435058594,327.9414978027344,83.56999969482422
402.86334228515625,325.71649169921875,84.05000305175781
390.6666564941406,329.434814453125,83.91000366210938
404.6199951171875,330.295166015625,80.86000061035156
409.9700012207031,332.7080993652344,78.80999755859375
407.36334228515625,332.332275390625,81.2699966430664
387.64666748046875,333.251953125,81.93000030517578
341.1666564941406,332.22357177734375,84.1500015258789
355.98333740234375,327.130615234375,81.33999633789062
354.5033264160156,328.7425537109375,81.58999633789062
344.47332763671875,332.9850158691406,80.79000091552734
337.7966613769531,332.34222412109375,80.87999725341797
351.57666015625,335.7440490722656,80.76000213623047
363.0033264160156,335.97186279296875,78.36000061035156
365.4599914550781,338.1019287109375,79.01000213623047
379.0199890136719,339.92486572265625,76.0999984741211
385.6233215332031,336.6752624511719,76.75
369.6766662597656,334.5452575683594,78.5
372.0,334.7731018066406,78.38999938964844
360.6400146484375,326.6195373535156,68.1500015258789
378.9966735839844,333.5050354003906,69.94999694824219
381.586669921875,327.5210876464844,66.18000030517578
365.0,327.01580810546875,65.56999969482422
361.5333251953125,326.4312744140625,66.5
338.3233337402344,320.011474609375,66.26000213623047
336.336669921875,323.16192626953125,69.48999786376953
350.5833435058594,331.81085205078125,72.05000305175781
356.32000732421875,331.8604431152344,72.36000061035156
334.6000061035156,330.00775146484375,70.94000244140625
339.010009765625,339.3601379394531,71.66999816894531
322.13665771484375,336.2492980957031,71.29000091552734
319.5033264160156,325.2919616699219,70.7300033569336
325.3299865722656,331.54339599609375,70.87000274658203
308.97332763671875,321.8839111328125,72.37999725341797
310.8566589355469,320.7940979003906,70.86000061035156
299.9800109863281,316.94024658203125,68.2300033569336
312.84332275390625,324.251708984375,71.12000274658203
336.2900085449219,330.10687255859375,72.76000213623047
355.6666564941406,331.5830078125,73.79000091552734
364.64666748046875,339.2709655761719,75.56999969482422
362.8233337402344,338.0821228027344,75.9800033569336
362.0633239746094,338.775634765625,76.55999755859375
356.7799987792969,336.1700439453125,76.98999786376953
352.260009765625,333.1979064941406,75.20999908447266
399.9266662597656,331.6424560546875,76.08000183105469
383.1966552734375,325.95574951171875,76.98999786376953
362.7066650390625,313.4429931640625,77.8499984741211
354.8999938964844,310.9662170410156,79.45999908447266
342.32000732421875,311.1247253417969,78.9000015258789
352.7066650390625,311.3525695800781,78.2300033569336
354.79998779296875,312.0559997558594,81.22000122070312
368.739990234375,315.3154296875,82.63999938964844
343.85333251953125,301.9704895019531,82.12000274658203
349.8699951171875,307.3204040527344,83.81999969482422
343.5033264160156,299.8404541015625,85.43000030517578
331.8833312988281,300.51409912109375,86.95999908447266
332.0899963378906,298.8001708984375,86.9000015258789
314.6333312988281,293.2818908691406,85.13999938964844
310.0,293.6187438964844,83.30999755859375
306.1333312988281,285.8119201660156,85.5999984741211
312.4700012207031,293.9555969238281,87.3499984741211
276.3666687011719,297.0565490722656,86.61000061035156
282.1166687011719,305.39837646484375,86.81999969482422
312.239990234375,308.0931091308594,88.1500015258789
310.4166564941406,305.89373779296875,88.19999694824219
301.88665771484375,310.5500793457031,88.26000213623047
297.0466613769531,298.45343017578125,90.2699966430664
307.7733459472656,303.0998840332031,92.30999755859375
302.4466552734375,298.1562194824219,91.31999969482422
307.3333435058594,301.7326965332031,89.36000061035156
310.6666564941406,308.3209533691406,89.66000366210938
301.51666259765625,299.572998046875,89.87999725341797
286.6666564941406,292.30108642578125,93.0999984741211
291.9200134277344,292.261474609375,95.45999908447266
307.4766540527344,297.6806945800781,92.06999969482422
307.7966613769531,297.33319091796875,93.66000366210938
292.1166687011719,288.6266784667969,91.76000213623047
285.6600036621094,285.846923828125,91.06999969482422
273.84332275390625,285.6384582519531,92.3499984741211
254.67999267578125,278.2423095703125,92.0999984741211
266.92333984375,292.4587097167969,92.80999755859375
269.9566650390625,295.1590881347656,91.58999633789062
290.1433410644531,296.62835693359375,95.72000122070312
288.1233215332031,292.816162109375,103.41000366210938
293.2966613769531,298.01824951171875,110.5999984741211
279.7633361816406,293.7791442871094,107.66999816894531
279.42999267578125,287.762939453125,115.68000030517578
268.1933288574219,276.8921813964844,119.4000015258789
274.79998779296875,273.85430908203125,123.69999694824219
286.3233337402344,286.4128112792969,108.69999694824219
279.4333190917969,283.52386474609375,106.0199966430664
265.1166687011719,278.0437927246094,109.33000183105469
255.4566650390625,274.4400634765625,103.01000213623047
267.2966613769531,285.07257080078125,96.44000244140625
280.07666015625,292.26019287109375,95.04000091552734
290.5333251953125,293.08416748046875,102.9800033569336
301.7966613769531,298.2565002441406,104.69999694824219
307.0533447265625,296.9956970214844,112.12000274658203
331.32666015625,301.8602294921875,111.76000213623047
333.03668212890625,297.3232727050781,114.93000030517578
337.97332763671875,301.89996337890625,112.33999633789062
336.8800048828125,301.48297119140625,113.9000015258789
363.9466552734375,308.45220947265625,105.95999908447266
366.5233459472656,313.12811279296875,104.23999786376953
364.663330078125,311.5893249511719,107.81999969482422
359.20001220703125,306.0794677734375,100.27999877929688
361.5299987792969,307.18145751953125,99.2699966430664
381.8166809082031,312.6913146972656,103.27999877929688
363.7533264160156,308.6308898925781,101.95999908447266
348.586669921875,297.33319091796875,96.2300033569336
352.4200134277344,299.1896667480469,96.02999877929688
341.8299865722656,294.8215026855469,98.26000213623047
325.30999755859375,283.1962890625,94.29000091552734
328.98333740234375,280.0194091796875,100.5999984741211
340.7900085449219,285.5391540527344,104.25
328.3333435058594,277.8055419921875,106.94999694824219
334.7633361816406,278.49053955078125,108.20999908447266
342.7166748046875,283.2359619140625,102.55999755859375
325.73333740234375,284.28826904296875,102.75
336.260009765625,278.7784118652344,103.79000091552734
335.01666259765625,272.0474853515625,102.06999969482422
332.67333984375,278.6890869140625,98.54000091552734
292.1400146484375,268.26507568359375,101.69999694824219
293.836669921875,281.1710205078125,102.0199966430664
292.5033264160156,287.5346374511719,105.36000061035156
290.2533264160156,275.51220703125,104.69000244140625
300.9800109863281,282.4119567871094,105.16999816894531
303.0833435058594,279.7414245605469,102.41000366210938
317.5400085449219,287.8821105957031,107.80999755859375
291.09332275390625,275.3434753417969,108.26000213623047
288.54998779296875,272.742431640625,109.7699966430664
262.3699951171875,262.6658630371094,103.08999633789062
266.67999267578125,267.5502624511719,99.76000213623047
244.6666717529297,258.6650085449219,105.70999908447266
242.6666717529297,253.5026397705078,106.12999725341797
256.5299987792969,259.2309265136719,110.48999786376953
241.4566650390625,259.608154296875,114.19999694824219
253.8699951171875,264.8896789550781,112.4000015258789
236.60333251953125,252.82933044433594,109.58999633789062
236.47332763671875,251.89395141601562,112.20999908447266
221.3000030517578,251.31680297851562,113.2300033569336
224.96665954589844,259.3669738769531,110.29000091552734
209.3866729736328,258.342041015625,109.7699966430664
219.60000610351562,261.227783203125,110.33000183105469
235.91000366210938,264.59112548828125,114.08999633789062
253.2100067138672,271.8949890136719,115.06999969482422
252.75332641601562,270.5317687988281,114.66999816894531
246.7899932861328,271.07904052734375,115.26000213623047
258.3333435058594,273.2283935546875,116.87000274658203
234.51666259765625,268.69085693359375,118.87000274658203
238.27999877929688,267.4270935058594,118.5
238.8866729736328,271.1586608886719,119.41000366210938
241.86666870117188,269.0789489746094,122.11000061035156
239.7066650390625,263.48663330078125,121.51000213623047
232.22999572753906,251.74468994140625,120.66999816894531
215.73666381835938,241.0675048828125,120.93000030517578
220.88999938964844,243.28652954101562,118.93000030517578
233.0,250.52073669433594,115.30999755859375
213.10000610351562,243.76416015625,117.58999633789062
216.75999450683594,246.43096923828125,109.55999755859375
237.0366668701172,252.49099731445312,110.6500015258789
236.086669921875,251.88400268554688,106.19000244140625
235.07000732421875,257.5857849121094,104.2699966430664
245.7066650390625,266.3822937011719,107.62000274658203
244.9199981689453,263.58612060546875,109.56999969482422
232.663330078125,255.21751403808594,111.76000213623047
228.49000549316406,258.9789123535156,109.77999877929688
224.47332763671875,255.56578063964844,105.76000213623047
227.26333618164062,258.3022155761719,108.43000030517578
233.06666564941406,261.55615234375,99.5
231.73333740234375,264.89959716796875,98.52999877929688
244.5433349609375,267.0788269042969,102.7300033569336
250.76333618164062,266.34246826171875,104.79000091552734
234.3433380126953,263.2079772949219,104.08999633789062
233.07000732421875,252.42132568359375,95.83999633789062
237.0399932861328,251.47601318359375,96.30000305175781
238.31333923339844,252.82933044433594,95.77999877929688
240.06666564941406,255.45631408691406,97.58999633789062
240.54666137695312,252.99847412109375,102.5999984741211
245.52999877929688,258.25250244140625,104.22000122070312
247.5,260.97900390625,102.26000213623047
271.7066650390625,263.5363464355469,96.3499984741211
272.24334716796875,259.0783996582031,94.69999694824219
268.4333190917969,257.555908203125,96.69999694824219
258.8599853515625,250.6600341796875,94.9800033569336
274.82000732421875,267.4171447753906,97.26000213623047
280.8999938964844,275.0494079589844,96.41999816894531
297.1499938964844,279.35809326171875,98.62000274658203
297.27667236328125,276.64154052734375,93.88999938964844
300.586669921875,273.46722412109375,94.41999816894531
307.39666748046875,281.0795593261719,90.66000366210938
308.6333312988281,282.2537536621094,88.54000091552734
288.1700134277344,281.51739501953125,89.01000213623047
290.42333984375,278.9401550292969,90.76000213623047
283.3333435058594,280.910400390625,90.5
294.3566589355469,287.73663330078125,91.93000030517578
286.6300048828125,285.6071472167969,94.33999633789062
300.0299987792969,290.4731140136719,92.08999633789062
309.32000732421875,292.02545166015625,89.41000366210938
306.5633239746094,291.2691650390625,86.52999877929688
303.9966735839844,290.5013427734375,88.11000061035156
302.8699951171875,289.35455322265625,90.5
296.6666564941406,285.3458557128906,90.7699966430664
289.913330078125,276.9694519042969,90.2300033569336
296.4533386230469,275.66314697265625,93.73999786376953
297.0966796875,275.0149841308594,94.88999938964844
296.07000732421875,278.0663757324219,92.5199966430664
288.0899963378906,267.33660888671875,93.05999755859375
284.82000732421875,264.4846496582031,97.01000213623047
277.70001220703125,262.2309875488281,91.63999938964844
275.6099853515625,260.7351989746094,89.55000305175781
277.1600036621094,259.668212890625,86.61000061035156
270.2099914550781,255.3404083251953,86.87000274658203
274.4200134277344,252.53829956054688,86.87999725341797
283.70001220703125,257.3647155761719,81.94000244140625
